creation_date,listing_active_count,num_favorers,currency_code,is_shop_us_based,sale_message,sales_count,review_count,shop_location
19-Nov,1,0,USD,TRUE,FALSE,0,0,"Nashville, Tennessee"
19-Nov,2,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Dec,10,1,USD,TRUE,FALSE,0,0,None
19-Nov,0,1,USD,TRUE,FALSE,-99,-99,None
19-Nov,4,2,USD,TRUE,FALSE,0,0,None
19-Nov,6,1,CAD,FALSE,FALSE,1,1,"Ottawa, Canada"
19-Nov,0,0,USD,TRUE,FALSE,-99,-99,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,"Raleigh, North Carolina"
19-Dec,3,0,USD,TRUE,FALSE,0,0,"New York, United States"
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,0,0,USD,TRUE,FALSE,0,0,"Augusta, Georgia"
19-Nov,10,1,USD,FALSE,FALSE,0,0,"Krasnoyarsk, Russia"
19-Nov,12,1,USD,TRUE,FALSE,0,0,"Houston, Texas"
19-Nov,1,0,CAD,FALSE,FALSE,0,0,None
19-Nov,0,0,USD,TRUE,FALSE,0,0,None
19-Nov,0,2,USD,TRUE,FALSE,6,6,"Clearwater, Idaho"
19-Nov,12,2,USD,TRUE,TRUE,1,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,0,0,USD,TRUE,FALSE,-99,-99,None
19-Nov,83,2,USD,TRUE,FALSE,2,0,"Johnston, Iowa"
19-Nov,0,1,AUD,FALSE,TRUE,0,0,"Karratha, Australia"
19-Nov,1,0,USD,TRUE,FALSE,0,0,"Salt Lake, Utah"
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,2,3,AUD,FALSE,FALSE,1,0,Australia
19-Nov,14,0,AUD,FALSE,FALSE,0,0,"Melbourne, Australia"
19-Nov,5,1,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,2,0,USD,TRUE,FALSE,0,0,"McKinney, Texas"
19-Nov,4,1,USD,FALSE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,2,0,USD,TRUE,FALSE,0,0,"McKinney, Texas"
19-Nov,4,1,USD,FALSE,FALSE,0,0,None
19-Nov,4,0,CAD,FALSE,FALSE,0,0,"Hamilton, Canada"
19-Nov,1,2,USD,TRUE,FALSE,0,0,None
19-Nov,3,1,USD,TRUE,FALSE,0,0,"Port Saint Lucie, Florida"
19-Nov,0,0,CAD,FALSE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,1,1,"Jasper, Georgia"
19-Nov,0,0,USD,TRUE,FALSE,-99,-99,None
19-Dec,3,2,USD,TRUE,FALSE,0,0,"Kissimmee, Florida"
19-Nov,9,2,USD,TRUE,FALSE,0,0,"Warrenton, North Carolina"
19-Nov,0,1,USD,TRUE,FALSE,-99,-99,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,"Salina, Kansas"
19-Nov,8,3,USD,TRUE,TRUE,1,0,"Palm Coast, Florida"
19-Nov,3,0,CAD,FALSE,FALSE,0,0,None
19-Nov,5,0,EUR,FALSE,FALSE,0,0,"Paris, France"
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,3,0,GBP,FALSE,FALSE,0,0,None
19-Nov,8,0,USD,TRUE,FALSE,0,0,"Maine, United States"
19-Nov,4,0,USD,TRUE,FALSE,0,0,"Conyers, Georgia"
19-Nov,1,0,USD,TRUE,FALSE,0,0,"Waco, Texas"
19-Dec,1,0,USD,TRUE,FALSE,0,0,"Charlotte, North Carolina"
19-Nov,9,1,USD,TRUE,FALSE,0,0,"Vancouver, Washington"
19-Nov,1,0,USD,TRUE,FALSE,0,0,"Tacoma, Washington"
19-Nov,0,0,USD,TRUE,FALSE,-99,-99,None
19-Nov,0,0,EUR,FALSE,FALSE,4,1,None
19-Nov,11,1,USD,TRUE,TRUE,0,0,"Bolingbrook, Illinois"
19-Nov,4,1,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,2,0,AUD,FALSE,FALSE,0,0,"Kooyong, Australia"
19-Nov,0,0,USD,TRUE,FALSE,0,0,None
19-Nov,2,0,USD,TRUE,FALSE,0,0,"Pennsylvania, United States"
19-Dec,1,0,USD,TRUE,FALSE,0,0,"Los Angeles, California"
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,11,5,USD,TRUE,TRUE,2,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,2,2,USD,TRUE,FALSE,6,0,"Colorado, United States"
19-Nov,3,0,USD,TRUE,FALSE,0,0,"San Francisco, California"
19-Nov,12,0,CAD,FALSE,TRUE,1,0,None
19-Nov,3,1,USD,TRUE,FALSE,0,0,None
19-Nov,2,0,USD,TRUE,FALSE,0,0,None
19-Nov,5,0,AUD,FALSE,FALSE,0,0,"Melbourne, Australia"
19-Nov,0,0,USD,TRUE,TRUE,-99,-99,None
19-Nov,1,1,USD,TRUE,FALSE,1,0,"Alpharetta, Georgia"
19-Nov,0,0,AUD,FALSE,FALSE,4,1,None
19-Nov,2,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,4,1,USD,TRUE,FALSE,0,0,None
19-Nov,2,0,USD,TRUE,FALSE,0,0,None
19-Nov,6,1,USD,TRUE,FALSE,0,0,None
19-Nov,6,0,USD,TRUE,FALSE,1,0,"Miami, Florida"
19-Nov,2,0,USD,TRUE,FALSE,0,0,"Temple, Texas"
19-Nov,7,3,USD,TRUE,FALSE,2,0,"Philadelphia, Pennsylvania"
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,55,7,USD,TRUE,TRUE,4,0,None
19-Nov,4,1,USD,TRUE,FALSE,0,0,None
19-Nov,10,2,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Dec,1,1,USD,TRUE,FALSE,0,0,None
19-Nov,1,2,USD,TRUE,FALSE,1,1,None
19-Nov,0,0,EUR,FALSE,FALSE,1,0,"Mannheim, Germany"
19-Nov,2,0,USD,TRUE,FALSE,0,0,None
19-Nov,2,0,GBP,FALSE,FALSE,0,0,None
19-Nov,14,6,USD,TRUE,FALSE,11,3,"Fort Worth, Texas"
19-Nov,5,0,AUD,FALSE,TRUE,0,0,None
19-Nov,1,0,USD,TRUE,TRUE,1,0,"Dalton, Georgia"
19-Dec,1,0,USD,TRUE,FALSE,0,0,"Majestic, Kentucky"
19-Nov,1,0,CAD,FALSE,FALSE,0,0,None
19-Nov,0,0,USD,TRUE,FALSE,0,0,None
19-Nov,0,0,USD,TRUE,FALSE,0,0,"California, United States"
19-Nov,1,0,GBP,FALSE,TRUE,0,0,None
19-Dec,1,0,EUR,FALSE,FALSE,1,0,"Jerez de la Frontera, Spain"
19-Nov,0,0,USD,TRUE,FALSE,0,0,"Vancouver, Washington"
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,0,0,USD,TRUE,FALSE,0,0,None
19-Nov,6,2,USD,TRUE,FALSE,1,0,"Hanford, California"
19-Nov,2,0,USD,TRUE,FALSE,0,0,None
19-Nov,9,0,GBP,FALSE,TRUE,19,0,United Kingdom
19-Dec,1,0,CAD,FALSE,FALSE,0,0,None
19-Nov,10,2,USD,FALSE,FALSE,0,0,None
19-Nov,0,0,USD,FALSE,FALSE,-99,-99,None
19-Nov,0,0,GBP,FALSE,FALSE,0,0,"London, United Kingdom"
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,2,0,USD,FALSE,FALSE,0,0,None
19-Nov,8,0,GBP,FALSE,FALSE,0,0,None
19-Nov,7,27,USD,TRUE,FALSE,0,0,None
19-Nov,9,4,USD,FALSE,TRUE,0,0,None
19-Nov,3,1,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,"Cincinnati, Ohio"
19-Nov,11,1,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Dec,0,0,USD,TRUE,FALSE,-99,-99,None
19-Nov,2,0,USD,TRUE,FALSE,0,0,None
19-Nov,3,5,USD,TRUE,FALSE,27,1,None
19-Nov,4,0,EUR,FALSE,FALSE,0,0,None
19-Nov,0,0,USD,TRUE,FALSE,-99,-99,None
19-Nov,3,1,USD,TRUE,FALSE,0,0,None
19-Nov,0,0,USD,TRUE,FALSE,-99,-99,None
19-Dec,0,0,USD,TRUE,FALSE,-99,-99,None
19-Nov,2,0,USD,TRUE,FALSE,0,0,None
19-Nov,3,5,USD,TRUE,FALSE,27,1,None
19-Nov,4,0,EUR,FALSE,FALSE,0,0,None
19-Nov,0,0,USD,TRUE,FALSE,-99,-99,None
19-Nov,3,1,USD,TRUE,FALSE,0,0,None
19-Nov,0,0,USD,TRUE,FALSE,-99,-99,None
19-Nov,2,0,USD,TRUE,FALSE,0,0,None
19-Nov,2,0,USD,FALSE,FALSE,0,0,"Manila, Philippines"
19-Nov,9,2,USD,TRUE,FALSE,0,0,None
19-Nov,3,1,NZD,FALSE,FALSE,0,0,"Paekakariki, New Zealand"
19-Nov,7,3,USD,TRUE,FALSE,2,0,"Toledo, Ohio"
19-Nov,10,1,USD,TRUE,FALSE,0,0,"Louisa, Virginia"
19-Nov,2,0,USD,TRUE,FALSE,0,0,None
19-Nov,4,1,USD,TRUE,FALSE,0,0,None
19-Nov,2,0,USD,TRUE,TRUE,3,0,"Easton, Pennsylvania"
19-Nov,3,1,USD,TRUE,FALSE,0,0,None
19-Dec,3,1,USD,TRUE,FALSE,0,0,None
19-Dec,40,3,USD,TRUE,TRUE,2,0,"Madison, Wisconsin"
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,123,2,USD,TRUE,TRUE,10,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,2,0,CAD,FALSE,FALSE,0,0,None
19-Nov,3,1,USD,TRUE,FALSE,1,0,None
19-Nov,4,2,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,GBP,FALSE,FALSE,0,0,"Manchester, United Kingdom"
19-Nov,2,0,USD,TRUE,FALSE,1,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,6,1,GBP,FALSE,FALSE,1,0,None
19-Nov,2,0,USD,TRUE,FALSE,1,0,"Indianapolis, Indiana"
19-Nov,0,0,USD,TRUE,FALSE,-99,-99,None
19-Dec,2,0,USD,TRUE,FALSE,0,0,None
19-Nov,9,1,USD,TRUE,FALSE,0,0,None
19-Nov,0,0,USD,TRUE,FALSE,0,0,None
19-Nov,2,0,USD,TRUE,FALSE,0,0,None
19-Nov,4,3,USD,TRUE,FALSE,1,1,"Ohio, United States"
19-Nov,0,0,USD,TRUE,FALSE,-99,-99,None
19-Nov,8,4,USD,TRUE,TRUE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,9,4,USD,TRUE,FALSE,22,2,"Chicago, Illinois"
19-Nov,8,8,USD,TRUE,TRUE,3,1,"Dunellen, New Jersey"
19-Nov,10,2,USD,TRUE,FALSE,3,0,None
19-Nov,4,1,USD,FALSE,FALSE,0,0,None
19-Nov,4,1,USD,TRUE,FALSE,1,0,"Johnstown, Pennsylvania"
19-Nov,2,0,USD,TRUE,FALSE,0,0,None
19-Nov,17,4,USD,TRUE,TRUE,3,1,"Grand Blanc, Michigan"
19-Nov,8,1,USD,TRUE,FALSE,1,0,"Everett, Washington"
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,8,1,USD,TRUE,FALSE,0,0,None
19-Nov,3,2,USD,TRUE,FALSE,0,0,"Linton, Indiana"
19-Nov,0,0,USD,TRUE,FALSE,-99,-99,None
19-Dec,1,0,USD,TRUE,FALSE,0,0,"New York, United States"
19-Nov,12,8,USD,TRUE,FALSE,6,3,None
19-Nov,19,1,USD,TRUE,FALSE,4,0,"Wilkes-Barre, Pennsylvania"
19-Nov,2,0,USD,TRUE,FALSE,0,0,None
19-Nov,13,1,USD,FALSE,FALSE,0,0,None
19-Nov,19,2,USD,TRUE,TRUE,0,0,None
19-Nov,0,1,USD,FALSE,FALSE,1,0,None
19-Nov,1749,5,USD,TRUE,FALSE,4,0,"Orlando, Florida"
19-Dec,13,1,USD,TRUE,FALSE,0,0,None
19-Nov,0,0,CAD,FALSE,FALSE,0,0,"Kelowna, Canada"
19-Nov,34,1,USD,TRUE,TRUE,1,1,"Charlotte, North Carolina"
19-Nov,1,0,USD,TRUE,FALSE,0,0,"Norman, Oklahoma"
19-Nov,3,3,USD,TRUE,TRUE,1,0,None
19-Nov,3,0,USD,TRUE,TRUE,4,0,"Mobile, Alabama"
19-Nov,7,1,USD,TRUE,FALSE,1,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,4,1,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,GBP,FALSE,FALSE,1,0,None
19-Nov,1,0,CAD,FALSE,FALSE,0,0,None
19-Nov,0,0,USD,TRUE,FALSE,-99,-99,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,"College Station, Texas"
19-Nov,5,1,USD,TRUE,FALSE,0,0,None
19-Nov,1,34,EUR,FALSE,FALSE,23,3,None
19-Nov,2,0,USD,FALSE,FALSE,0,0,None
19-Nov,3,2,USD,TRUE,FALSE,0,0,None
19-Nov,11,1,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,FALSE,FALSE,0,0,"Mexico City, Mexico"
19-Nov,3,0,AUD,FALSE,FALSE,0,0,"Brisbane, Australia"
19-Nov,0,0,USD,TRUE,FALSE,-99,-99,None
19-Nov,13,1,USD,TRUE,FALSE,2,0,"Coeur d'Alene, Idaho"
19-Nov,3,3,USD,TRUE,FALSE,0,0,None
19-Nov,27,2,USD,FALSE,FALSE,47,0,None
19-Nov,2,0,USD,TRUE,FALSE,0,0,"Asheville, North Carolina"
19-Nov,1,0,USD,TRUE,FALSE,0,0,"Richland, Washington"
19-Nov,2,3,USD,TRUE,FALSE,0,0,"San Antonio, Texas"
19-Nov,9,6,USD,TRUE,FALSE,10,1,"Omaha, Nebraska"
19-Dec,1,0,USD,TRUE,FALSE,0,0,"New Jersey, United States"
19-Nov,2,1,USD,TRUE,FALSE,0,0,"Indiana, United States"
19-Nov,2,0,CAD,FALSE,FALSE,0,0,None
19-Nov,2,17,USD,TRUE,FALSE,27,3,"Glendale, Arizona"
19-Dec,11,0,USD,TRUE,FALSE,0,0,"Diamond Bar, California"
19-Nov,4,0,USD,TRUE,FALSE,0,0,"Philadelphia, Pennsylvania"
19-Nov,0,0,USD,TRUE,FALSE,0,0,None
19-Nov,10,1,EUR,FALSE,FALSE,0,0,"Halle, Germany"
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,"Virginia Beach, Virginia"
19-Nov,9,1,USD,TRUE,FALSE,1,0,"Tennessee, United States"
19-Nov,1,0,USD,TRUE,FALSE,0,0,"Virginia Beach, Virginia"
19-Nov,9,1,USD,TRUE,FALSE,1,0,"Tennessee, United States"
19-Nov,7,2,USD,TRUE,TRUE,2,0,None
19-Nov,10,1,USD,TRUE,FALSE,2,0,"Florida, United States"
19-Nov,0,0,USD,TRUE,FALSE,-99,-99,None
19-Nov,4,1,USD,TRUE,FALSE,0,0,"Molalla, Oregon"
19-Nov,1,0,USD,TRUE,FALSE,0,0,"Rahway, New Jersey"
19-Nov,7,1,AUD,FALSE,TRUE,0,0,None
19-Nov,5,1,USD,TRUE,FALSE,0,0,"Mankato, Minnesota"
19-Nov,10,1,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,"Stone Mountain, Georgia"
19-Nov,1,0,USD,TRUE,FALSE,0,0,"Spokane, Washington"
19-Nov,27,2,USD,TRUE,FALSE,0,0,None
19-Nov,13,0,USD,TRUE,FALSE,0,0,None
19-Nov,0,1,USD,TRUE,FALSE,-99,-99,None
19-Nov,3,1,USD,TRUE,FALSE,0,0,"Maryland, United States"
19-Nov,10,0,CAD,FALSE,FALSE,0,0,None
19-Dec,6,1,USD,TRUE,FALSE,3,0,"New York, United States"
19-Nov,16,1,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,FALSE,FALSE,0,0,None
19-Nov,1,0,USD,FALSE,FALSE,0,0,None
19-Nov,3,0,AUD,FALSE,FALSE,0,0,"Sydney, Australia"
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,4,0,USD,TRUE,TRUE,0,0,None
19-Nov,12,1,USD,TRUE,FALSE,0,0,"Troy, New York"
19-Nov,0,0,USD,TRUE,FALSE,0,0,None
19-Nov,0,1,USD,FALSE,FALSE,1,0,"Kentucky, United States"
19-Nov,0,0,USD,TRUE,FALSE,-99,-99,None
19-Nov,4,0,CAD,FALSE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,"Los Angeles, California"
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,16,0,GBP,FALSE,FALSE,0,0,"Newcastle upon Tyne, United Kingdom"
19-Nov,6,0,USD,TRUE,FALSE,0,0,None
19-Nov,32,2,USD,TRUE,TRUE,0,0,None
19-Nov,5,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,0,0,USD,TRUE,FALSE,-99,-99,None
19-Nov,0,0,GBP,FALSE,FALSE,-99,-99,None
19-Nov,6,0,USD,TRUE,FALSE,0,0,None
19-Nov,13,12,EUR,FALSE,FALSE,19,2,None
19-Nov,11,0,USD,TRUE,FALSE,0,0,"Bloomington, Indiana"
19-Nov,0,3,USD,TRUE,FALSE,7,2,"Southaven, Mississippi"
19-Nov,2,1,USD,TRUE,TRUE,7,2,"Houston, Texas"
19-Nov,25,1,AUD,FALSE,FALSE,0,0,"Yalboroo, Australia"
19-Nov,18,1,USD,FALSE,FALSE,1,0,Germany
19-Nov,0,0,USD,TRUE,FALSE,0,0,"Lebanon, Oregon"
19-Dec,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,5,1,USD,TRUE,FALSE,0,0,"California, United States"
19-Nov,1,5,USD,TRUE,FALSE,1,0,None
19-Nov,3,2,GBP,FALSE,FALSE,1,0,"London, United Kingdom"
19-Nov,4,2,USD,TRUE,FALSE,0,0,"Austin, Texas"
19-Nov,4,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,4,0,USD,TRUE,FALSE,0,0,"Orlando, Florida"
19-Nov,5,0,GBP,FALSE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,8,0,GBP,FALSE,TRUE,0,0,"Portsmouth, United Kingdom"
19-Nov,2,0,EUR,FALSE,FALSE,0,0,None
19-Nov,16,2,USD,TRUE,FALSE,1,0,None
19-Nov,0,0,USD,FALSE,FALSE,-99,-99,None
19-Nov,6,1,AUD,FALSE,TRUE,0,0,"Brisbane, Australia"
19-Nov,24,3,USD,TRUE,FALSE,1,0,None
19-Nov,8,0,CAD,FALSE,TRUE,1,0,"Vernon, Canada"
19-Nov,2,0,AUD,FALSE,FALSE,0,0,"Melbourne, Australia"
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,21,2,AUD,FALSE,FALSE,0,0,"Melbourne, Australia"
19-Nov,0,0,USD,TRUE,FALSE,-99,-99,None
19-Dec,13,0,USD,TRUE,FALSE,0,0,None
19-Nov,0,0,AUD,FALSE,FALSE,0,0,None
19-Nov,1,0,USD,FALSE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,2,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,16,5,USD,TRUE,FALSE,1,0,"Los Angeles, California"
19-Nov,5,1,CAD,FALSE,FALSE,9,0,Canada
19-Dec,2,0,USD,TRUE,FALSE,0,0,None
19-Nov,61,1,GBP,FALSE,FALSE,0,0,United States
19-Nov,16,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,FALSE,TRUE,0,0,None
19-Nov,5,0,USD,TRUE,FALSE,0,0,None
19-Nov,2,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,TRUE,0,0,"Austin, Texas"
19-Nov,3,1,AUD,FALSE,FALSE,8,1,"Melbourne, Australia"
19-Nov,6,0,AUD,FALSE,FALSE,1,0,None
19-Nov,5,1,CAD,FALSE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,2,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,"Atlanta, Georgia"
19-Nov,8,0,USD,TRUE,FALSE,2,0,None
19-Nov,0,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,Gibraltar
19-Nov,0,0,EUR,FALSE,FALSE,0,0,None
19-Dec,2,0,USD,TRUE,FALSE,0,0,None
19-Nov,2,0,USD,TRUE,FALSE,0,0,"Baltimore, Maryland"
19-Nov,5,0,USD,TRUE,FALSE,0,0,None
19-Nov,8,1,GBP,FALSE,FALSE,0,0,"London, United Kingdom"
19-Nov,14,0,GBP,FALSE,TRUE,0,0,None
19-Nov,10,0,USD,TRUE,FALSE,1,0,None
19-Nov,0,0,GBP,FALSE,FALSE,0,0,None
19-Nov,14,0,GBP,FALSE,TRUE,0,0,None
19-Nov,10,0,USD,TRUE,FALSE,1,0,None
19-Nov,0,0,GBP,FALSE,FALSE,0,0,None
19-Nov,3,0,EUR,FALSE,FALSE,0,0,"Guimar?es, Portugal"
19-Nov,10,4,USD,TRUE,TRUE,1,0,None
19-Nov,12,1,USD,TRUE,TRUE,1,1,None
19-Nov,3,0,USD,TRUE,FALSE,0,0,"Hoyt, Kansas"
19-Nov,2,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,1,USD,TRUE,TRUE,0,0,None
19-Nov,2,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,CAD,FALSE,FALSE,0,0,None
19-Nov,4,1,USD,TRUE,FALSE,0,0,None
19-Nov,5,1,USD,TRUE,FALSE,0,0,None
19-Nov,4,1,USD,TRUE,FALSE,0,0,"Joliet, Illinois"
19-Nov,17,6,USD,TRUE,TRUE,4,0,"Denver, Colorado"
19-Nov,41,8,USD,TRUE,FALSE,65,4,None
19-Nov,0,0,USD,TRUE,FALSE,-99,-99,None
19-Nov,8,1,USD,FALSE,FALSE,0,0,None
19-Nov,1,0,EUR,FALSE,FALSE,0,0,None
19-Nov,2,0,USD,TRUE,FALSE,0,0,None
19-Nov,6,1,GBP,FALSE,TRUE,1,0,None
19-Nov,1,1,USD,TRUE,FALSE,0,0,None
19-Nov,3,1,USD,TRUE,FALSE,0,0,None
19-Nov,4,1,USD,FALSE,FALSE,0,0,None
19-Nov,2,0,USD,TRUE,FALSE,0,0,"Arizona, United States"
19-Nov,1,0,GBP,FALSE,FALSE,0,0,None
19-Nov,10,2,USD,FALSE,FALSE,0,0,"Kharkiv, Ukraine"
19-Nov,2,0,USD,TRUE,FALSE,0,0,"McHenry, Illinois"
19-Nov,24,2,AUD,FALSE,FALSE,0,0,"Nambour, Australia"
19-Nov,8,1,USD,TRUE,TRUE,0,0,"Houston, Texas"
19-Nov,7,2,USD,TRUE,TRUE,0,0,None
19-Nov,14,2,USD,FALSE,FALSE,0,0,"Marrakesh, Morocco"
19-Nov,20,5,USD,TRUE,TRUE,7,4,"Waukee, Iowa"
19-Nov,2,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,EUR,FALSE,FALSE,0,0,None
19-Nov,1,0,GBP,FALSE,FALSE,0,0,"Nairn, United Kingdom"
19-Nov,5,1,USD,TRUE,FALSE,0,0,None
19-Nov,5,0,CAD,FALSE,FALSE,0,0,None
19-Nov,6,1,USD,TRUE,FALSE,0,0,"Madison, Wisconsin"
19-Nov,7,4,USD,TRUE,FALSE,4,0,"Kansas City, Missouri"
19-Nov,101,3,USD,FALSE,FALSE,46,2,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,4,1,EUR,FALSE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,1,EUR,FALSE,FALSE,0,0,"Paris, France"
19-Nov,5,2,USD,TRUE,FALSE,8,0,"Florida, United States"
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,52,5,USD,FALSE,FALSE,21,0,United States
19-Nov,5,2,GBP,FALSE,FALSE,9,0,"London, United Kingdom"
19-Nov,16,1,SEK,FALSE,FALSE,2,0,Sweden
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Dec,8,0,CAD,FALSE,TRUE,0,0,None
19-Nov,20,0,EUR,FALSE,FALSE,0,0,Greece
19-Nov,14,0,EUR,FALSE,FALSE,0,0,"Paris, France"
19-Nov,4,2,USD,TRUE,FALSE,0,0,None
19-Nov,16,2,USD,TRUE,TRUE,0,0,None
19-Nov,1,0,EUR,FALSE,FALSE,0,0,None
19-Nov,0,2,USD,TRUE,FALSE,-99,-99,None
19-Nov,27,2,USD,TRUE,FALSE,13,0,"Greensboro, North Carolina"
19-Nov,0,0,USD,TRUE,FALSE,-99,-99,None
19-Nov,10,3,USD,TRUE,TRUE,0,0,"Pooler, Georgia"
19-Nov,5,1,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,CAD,FALSE,FALSE,0,0,"Toronto, Canada"
19-Nov,1,0,GBP,FALSE,FALSE,0,0,None
19-Nov,10,2,USD,TRUE,TRUE,1,0,None
19-Nov,1,1,EUR,FALSE,FALSE,0,0,None
19-Nov,3,1,CAD,FALSE,FALSE,0,0,None
19-Nov,2,0,GBP,FALSE,FALSE,0,0,None
19-Nov,0,3,USD,TRUE,FALSE,-99,-99,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,5,2,USD,TRUE,FALSE,0,0,"Santa Cruz, California"
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,FALSE,FALSE,0,0,None
19-Nov,7,2,GBP,FALSE,FALSE,5,0,"Evanton, United Kingdom"
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,3,0,GBP,FALSE,TRUE,0,0,None
19-Nov,0,0,USD,TRUE,FALSE,0,0,None
19-Nov,7,1,EUR,FALSE,FALSE,0,0,"Paris, France"
19-Nov,0,0,USD,TRUE,FALSE,-99,-99,None
19-Nov,11,1,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,73,5,USD,FALSE,TRUE,0,0,None
19-Nov,13,0,EUR,FALSE,FALSE,0,0,"Werne, Germany"
19-Nov,0,0,GBP,FALSE,TRUE,0,0,None
19-Nov,9,0,GBP,FALSE,TRUE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,"Queens, New York"
19-Nov,3,1,USD,TRUE,FALSE,0,0,"Yadkinville, North Carolina"
19-Nov,3,1,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,10,1,USD,TRUE,FALSE,0,0,"Houston, Texas"
19-Nov,1,0,GBP,FALSE,FALSE,6,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
